,TxHash,BlockHeight,TimeStamp,From,To,Value,ContractAddress,Input,isError
15,0xafcc1b582a3edb3dbfa20eb8ade8e33ddb9643e77ffc0dbb172d552ef1b7610d,3797445,1496222088,0xadb2b42f6bd96f5c65920b9ac88619dce4166f94,0xdc76cd25977e0a5ae17155770273ad58648900d3,20999.999999999996,NULL,0x,0
16,0x632a0f52ce4c8fb31e057cedd2018406b95cb84bbc0ea4fd9903901780ac024f,3797938,1496229906,0xfdb16996831753d5331ff813c29a93c76834a0ad,0xdc76cd25977e0a5ae17155770273ad58648900d3,8200.0,NULL,0x,0
17,0xd4f0d003ec2dc483ab8667b20d15f4ac79f1d29a72cdbd0cf8e99495924fe67f,3797956,1496230152,0x304e2e6dd8785778f314e02ba214fb74d7d4101b,0xdc76cd25977e0a5ae17155770273ad58648900d3,3056.208,NULL,0x,0
18,0xebeb060524e38ca294dc4d024107c7fae37cf07dc9f9315108e497635f51b691,3798446,1496237693,0xf881bcb3705926cea9c598ab05a837cf41a833a9,0xdc76cd25977e0a5ae17155770273ad58648900d3,4505.0,NULL,0x,0
19,0x1d6802070681d249ffb60f55397ebae32b6a0b61a50a2ca99f2a1f6c5bd1678d,3798456,1496237867,0xadb2b42f6bd96f5c65920b9ac88619dce4166f94,0xdc76cd25977e0a5ae17155770273ad58648900d3,1823.2199999999998,NULL,0x,0
20,0x8672649b45b1dfcef6cde2f04ed0d53ae590c9ac394feab8399b601f4be248c5,3799206,1496249932,0xeee28d484628d41a82d01e21d12e2e78d69920da,0xdc76cd25977e0a5ae17155770273ad58648900d3,10186.0,NULL,0x,0
21,0xbc09b3c2cdc26702188644c8fd2af84c9b27ddb079445841f09d88719047f88a,3799206,1496249932,0x0a98fb70939162725ae66e626fe4b52cff62c2e5,0xdc76cd25977e0a5ae17155770273ad58648900d3,3671.2999999999997,NULL,0x,0
22,0x98ce5416700ed6af35d5d66076d2162f7dcf387d5efd60595025b65374c5637d,3800952,1496277498,0x1062a747393198f70f71ec65a582423dba7e5ab3,0xdc76cd25977e0a5ae17155770273ad58648900d3,6282.969,NULL,0x,0
23,0x328dfb69383fa764a5c9b731da31769a16de3644ab78a32e056d24ef063b3da0,3800972,1496277824,0xadb2b42f6bd96f5c65920b9ac88619dce4166f94,0xdc76cd25977e0a5ae17155770273ad58648900d3,2765.6,NULL,0x,0
24,0xd5eccae516c2fbcbe3619f5d5447f5f2fd6daf0e42afeb7e28ec287c95034938,3804115,1496330073,0x42dc966b7ecc3c6cc73e7bc04862859d5bddce65,0xdc76cd25977e0a5ae17155770273ad58648900d3,5796.1,NULL,0x,0
25,0x57a2edd251f532d5a76be6bbe38088863e48fa6392db3c6aee1fcc8f63f17422,3804116,1496330129,0x304e2e6dd8785778f314e02ba214fb74d7d4101b,0xdc76cd25977e0a5ae17155770273ad58648900d3,2085.0,NULL,0x,0
26,0x1b8058cb8f27c52a389ac0e17d5dcc8180fa931aeaf58362183c63b04cae3a41,3804119,1496330177,0x1062a747393198f70f71ec65a582423dba7e5ab3,0xdc76cd25977e0a5ae17155770273ad58648900d3,2043.0,NULL,0x,0
27,0xda659618c26d020b968748b5a726ec0d7fc8905dbc7e174b280a76ddcf66b74f,3804253,1496332059,0xab5c66752a9e8167967685f1450532fb96d5d24f,0xdc76cd25977e0a5ae17155770273ad58648900d3,4043.0000000000005,NULL,0x,0
28,0x1fbb4abc9d220fbacd12f97924b793d83ab1afaa1225a1164b24102d1b382d30,3804270,1496332386,0xab5c66752a9e8167967685f1450532fb96d5d24f,0xdc76cd25977e0a5ae17155770273ad58648900d3,4043.0000000000005,NULL,0x,0
29,0x3da5b85144348195e62cdfe4e2c6e0b2a1bb975b38d4bccfe546858b9fd627e9,3807947,1496393527,0xdc76cd25977e0a5ae17155770273ad58648900d3,0xa91183d7dfcfe39d923071f5527552ab52da6d44,2000.0,NULL,0x,0
30,0x0311eacbbb738674848333d348f20f6232243c8006504b4bfafc71e90e4032fa,3816727,1496541184,0xf881bcb3705926cea9c598ab05a837cf41a833a9,0xdc76cd25977e0a5ae17155770273ad58648900d3,11116.4,NULL,0x,0
31,0x89f861947938f42676183b0bf6eedda16996e6991377f664771990dd70714c58,3816809,1496542350,0x3b0e20b3bea1fd1e24dfbbc9d3fcafd30fde8ff8,0xdc76cd25977e0a5ae17155770273ad58648900d3,11112.0,NULL,0x,0
32,0x526223a0d47289ba0acc0f0a6dd8a542bcdca41ecf1856d27e9c91f8e2dbf0d4,3819879,1496593238,0xeee28d484628d41a82d01e21d12e2e78d69920da,0xdc76cd25977e0a5ae17155770273ad58648900d3,8113.999999999999,NULL,0x,0
33,0x39b97416aff30f21b78bc76c587836e90da8623c7af8ecd32b914d10178c82f5,3827942,1496727478,0xdc76cd25977e0a5ae17155770273ad58648900d3,0xa91183d7dfcfe39d923071f5527552ab52da6d44,2000.0,NULL,0x,0
34,0xb41c61a2b21a0cafa83de12b3f48445220ab535ac12848c80e279e9a65f5d38e,3827951,1496727574,0xdc76cd25977e0a5ae17155770273ad58648900d3,0xa91183d7dfcfe39d923071f5527552ab52da6d44,2000.0,NULL,0x,0
35,0x12811fcf8821069e6e01ed2c0088cff87c4e929d10529b0c2312242c237f45bb,3835411,1496850471,0xab5c66752a9e8167967685f1450532fb96d5d24f,0xdc76cd25977e0a5ae17155770273ad58648900d3,9699.999999999998,NULL,0x,0
36,0x44c5cc444cf41d586f8deeebf032968c66a805f67a330aeb4844c36c32327e3f,3869732,1497414908,0xf881bcb3705926cea9c598ab05a837cf41a833a9,0xdc76cd25977e0a5ae17155770273ad58648900d3,9990.0,NULL,0x,0
37,0xa212adb1dbc1a54433cc85bf14c67792b5a5b48e3a18173b7234bfe7ad580aef,3869734,1497414923,0x304e2e6dd8785778f314e02ba214fb74d7d4101b,0xdc76cd25977e0a5ae17155770273ad58648900d3,10600.0,NULL,0x,0
38,0xf3224964b218e89092c2be076b04f051982184f4486746ac1e7e73026a945c03,3869736,1497414946,0x1062a747393198f70f71ec65a582423dba7e5ab3,0xdc76cd25977e0a5ae17155770273ad58648900d3,8700.0,NULL,0x,0
39,0xd4c37427765769d1c571161ba823a430c76ff07f973f997b22cf8f129b674c82,3881729,1497610627,0xdc76cd25977e0a5ae17155770273ad58648900d3,0xa91183d7dfcfe39d923071f5527552ab52da6d44,1.0,NULL,0x,0
40,0x75503077c03120f42ed2dd05e322179431017ecd116db88324953de17a60ca2a,3881738,1497610748,0xadb2b42f6bd96f5c65920b9ac88619dce4166f94,0xdc76cd25977e0a5ae17155770273ad58648900d3,9100.0,NULL,0x,0
41,0xf1933644de588d8d29978ec866c9d29f9b182e88360cb8e241bb7194078fba15,3881739,1497610752,0xfdb16996831753d5331ff813c29a93c76834a0ad,0xdc76cd25977e0a5ae17155770273ad58648900d3,12099.999999999998,NULL,0x,0
42,0x6e7208dc267a1c5ea726cb966f1c683ec4fab4c59e9e37235a7754d57a59e5bf,3890966,1497760278,0x42dc966b7ecc3c6cc73e7bc04862859d5bddce65,0xdc76cd25977e0a5ae17155770273ad58648900d3,10050.0,NULL,0x,0
43,0xeffb18fba2dd146db9521142ec4121294a8262046da9444c5f1131ee94187087,3890970,1497760304,0xf881bcb3705926cea9c598ab05a837cf41a833a9,0xdc76cd25977e0a5ae17155770273ad58648900d3,20080.0,NULL,0x,0
44,0xd0c1799fd25823ae44d5ed472adc62a7f3af1b9c75157dafd25cb3da389d2956,3890971,1497760338,0x3b0e20b3bea1fd1e24dfbbc9d3fcafd30fde8ff8,0xdc76cd25977e0a5ae17155770273ad58648900d3,9080.0,NULL,0x,0
45,0xac1bab4521a2d54945483a5b2f97a1e068201fb4deb43045193816f0b1734eb7,3891504,1497768680,0x3b0e20b3bea1fd1e24dfbbc9d3fcafd30fde8ff8,0xdc76cd25977e0a5ae17155770273ad58648900d3,1680.0,NULL,0x,0
46,0x33eef5a2cea8d1e3cd2d2d714c8713efffff7c2ce22b910ac6d691b9b8bda46f,3907488,1498036479,0xdc76cd25977e0a5ae17155770273ad58648900d3,0xa91183d7dfcfe39d923071f5527552ab52da6d44,1.0,NULL,0x,0
47,0x2b33f0edcc5deedb3be1bd0fb2b3e7b9a4e1812038a54505121acb877fd15804,3946384,1498716491,0x304e2e6dd8785778f314e02ba214fb74d7d4101b,0xdc76cd25977e0a5ae17155770273ad58648900d3,28000.0,NULL,0x,0
48,0xf8245cccc85bfce2b51478f8c1e861c5a816a7800490e4785fff123dfd61fc78,3946387,1498716569,0x2b6489aa54cbe16bd87db4d9dd1e190ed2ebc677,0xdc76cd25977e0a5ae17155770273ad58648900d3,10000.0,NULL,0x,0
49,0x47e08aefdd53111e5c7e65b5eea4fac97cbff9c79e35721dd7ef90ac9e1e9bb5,3960850,1498965716,0x82ab4851dcc3e6f18c9e904e86aefedb13576cfe,0xdc76cd25977e0a5ae17155770273ad58648900d3,22000.0,NULL,0x,0
50,0x2042252f552e06d8c27fdcb46b13cba9e8ffe96cd36a414cd2388016f330848e,3962155,1498988360,0x3b0e20b3bea1fd1e24dfbbc9d3fcafd30fde8ff8,0xdc76cd25977e0a5ae17155770273ad58648900d3,13000.0,NULL,0x,0
51,0xc814be95b762fa0be45956dd5f6a2f8b8c1fe5f7aeb22b04176182a28fc33d3a,3965951,1499052432,0xf881bcb3705926cea9c598ab05a837cf41a833a9,0xdc76cd25977e0a5ae17155770273ad58648900d3,11607.0,NULL,0x,0
52,0xffa5e3a89a2ca6114552830758afc4508673984c8d698c4e6b8a5ec094d247da,3965952,1499052440,0x42dc966b7ecc3c6cc73e7bc04862859d5bddce65,0xdc76cd25977e0a5ae17155770273ad58648900d3,7392.0,NULL,0x,0
53,0x99f5845710160be977ac00f0632920db057d093de6c74c8550ac842ff9572e31,3967079,1499071762,0x04645af26b54bd85dc02ac65054e87362a72cb22,0xdc76cd25977e0a5ae17155770273ad58648900d3,5599.66,NULL,0x,0
54,0xc4742d27a2f69989f257bf0382ecad470922b29bfee40261712dc13d8af75310,3967083,1499071857,0x2b6489aa54cbe16bd87db4d9dd1e190ed2ebc677,0xdc76cd25977e0a5ae17155770273ad58648900d3,5693.0,NULL,0x,0
55,0xcad991d9f92f2fd79da3ae78e400dd06ccd92dc2667b8e8feadbcf2c95316bd3,3967183,1499073572,0x3b0e20b3bea1fd1e24dfbbc9d3fcafd30fde8ff8,0xdc76cd25977e0a5ae17155770273ad58648900d3,9333.0,NULL,0x,0
56,0x4d4ffc5601affd0167e80670f35ca5b0b954104c56603c760e3d4e2f534d4c4d,3972872,1499171391,0x3b0e20b3bea1fd1e24dfbbc9d3fcafd30fde8ff8,0xdc76cd25977e0a5ae17155770273ad58648900d3,3392.9999999999995,NULL,0x,0
57,0x1449815f802aa6078d8fd923a968956e1585eb00518649f449f983c475940bed,4015550,1499929242,0x82ab4851dcc3e6f18c9e904e86aefedb13576cfe,0xdc76cd25977e0a5ae17155770273ad58648900d3,24647.999999999996,NULL,0x,0
58,0x707ab23d00cb64dc0c73b34442e488969863065af3726be0c2b3b367112e3d23,4015553,1499929286,0x3b0e20b3bea1fd1e24dfbbc9d3fcafd30fde8ff8,0xdc76cd25977e0a5ae17155770273ad58648900d3,44447.0,NULL,0x,0
59,0x9c0e6749713dcb2cb79401655c37db9e8215960a21306ad698f1f0ea37bc4b89,4015554,1499929378,0xf881bcb3705926cea9c598ab05a837cf41a833a9,0xdc76cd25977e0a5ae17155770273ad58648900d3,34447.0,NULL,0x,0
60,0x84c3be4b82c5c345fab16ed4d0da760dd89a2b52de242a991588a23eaa20729b,4015578,1499929868,0x42dc966b7ecc3c6cc73e7bc04862859d5bddce65,0xdc76cd25977e0a5ae17155770273ad58648900d3,18000.0,NULL,0x,0
61,0x46b6a64c1bc0e95ff86f72c122e06389c2f828a02332548e058e747eb7496ef0,4019298,1500000690,0xf881bcb3705926cea9c598ab05a837cf41a833a9,0xdc76cd25977e0a5ae17155770273ad58648900d3,7000.0,NULL,0x,0
62,0xa93c44626e22c0e0546d4cefd26905fab598dcd76cf92c3d56e2ae6257c89214,4019306,1500000821,0x1ff41b4d3db633f91cfa29d4bf8cff8903edefe2,0xdc76cd25977e0a5ae17155770273ad58648900d3,981.6,NULL,0x,0
63,0x013071c756915e51ddeb579926e711b4ba553eeec0b0e2c113b128eddb0f82f2,4111137,1501748748,0xdc76cd25977e0a5ae17155770273ad58648900d3,0xa91183d7dfcfe39d923071f5527552ab52da6d44,30000.0,NULL,0x,0
64,0xb2af227d8109fdd7e236045e0c07ec9ddb7b5d9a048c4e4637b63c9be8ec56b2,4164541,1502876639,0xdc76cd25977e0a5ae17155770273ad58648900d3,0xa91183d7dfcfe39d923071f5527552ab52da6d44,30000.0,NULL,0x,0
65,0x67246d6d66d4d091e9700c0ab134c402a5201c431d964426b62e04adae0be25c,4164541,1502876639,0xdc76cd25977e0a5ae17155770273ad58648900d3,0xa91183d7dfcfe39d923071f5527552ab52da6d44,30000.0,NULL,0x,0
66,0x856f91cc25ece1e16776af1765f2d974273a7d167463ef339a23d3e2a208e62a,4164544,1502876730,0xdc76cd25977e0a5ae17155770273ad58648900d3,0xa91183d7dfcfe39d923071f5527552ab52da6d44,30000.0,NULL,0x,0
67,0x81dcf75e81a0be20ddf13ea805e31d9fc8e92b9ea4e035a7e7b7e1e78cf51efc,4241483,1504626682,0xdc76cd25977e0a5ae17155770273ad58648900d3,0xa91183d7dfcfe39d923071f5527552ab52da6d44,30000.0,NULL,0x,0
68,0xf796875eae5998934c0f11f39006e162fdb9e14786971956709001151b312e07,4254223,1504935924,0xdc76cd25977e0a5ae17155770273ad58648900d3,0xa91183d7dfcfe39d923071f5527552ab52da6d44,20000.0,NULL,0x,0
69,0x0715f157908e080ccbfd106a896c21dd2cec4d4f3636f2352571584864093669,4255397,1504964817,0xdc76cd25977e0a5ae17155770273ad58648900d3,0xa91183d7dfcfe39d923071f5527552ab52da6d44,20000.0,NULL,0x,0
70,0x5a80be5280dd3b13f667e2ddf2a402ac02f2a1daa281d79b1d0b822e5db87326,4255397,1504964817,0xdc76cd25977e0a5ae17155770273ad58648900d3,0xa91183d7dfcfe39d923071f5527552ab52da6d44,20000.0,NULL,0x,0
71,0x863a364987db4255c0ad138eca43d67f99b7a7ab73a352a6d6dc1828426e53c2,4255398,1504964828,0xdc76cd25977e0a5ae17155770273ad58648900d3,0xa91183d7dfcfe39d923071f5527552ab52da6d44,20000.0,NULL,0x,0
72,0xa47ac35735de5a35a11b8c5dc40d43d9bf468e029da38ad6f0ad2542f491862c,4276836,1505482521,0xdc76cd25977e0a5ae17155770273ad58648900d3,0xa91183d7dfcfe39d923071f5527552ab52da6d44,30000.0,NULL,0x,0
73,0x27e60fc2e63f881718afb63e428079e345a1e04a803d48466486d0d79d8b7b7e,4279434,1505544535,0xdc76cd25977e0a5ae17155770273ad58648900d3,0xa91183d7dfcfe39d923071f5527552ab52da6d44,30000.0,NULL,0x,0
74,0x3e4ef888bd7c3ac76b409256279d143a5026945460618908e0ad0aab3e8fa57c,4279437,1505544567,0xdc76cd25977e0a5ae17155770273ad58648900d3,0xa91183d7dfcfe39d923071f5527552ab52da6d44,30000.0,NULL,0x,0
75,0x06734ea53719c3ceef7f7b38bbec9025f93339c02635d9709fc9ec32e04a8468,4279444,1505544730,0xdc76cd25977e0a5ae17155770273ad58648900d3,0xa91183d7dfcfe39d923071f5527552ab52da6d44,30000.0,NULL,0x,0
76,0xe2d52627b787b94b69c2d7c90a9fa6b5a74f8ff8e5f67b32bf25116f6e5c93ba,4323801,1506748846,0xdc76cd25977e0a5ae17155770273ad58648900d3,0xa91183d7dfcfe39d923071f5527552ab52da6d44,20000.0,NULL,0x,0
77,0x32e21343499638565a91eb595235c6f34d8de8e3f7b8f6b1480739a537589b2b,4444384,1509178691,0xdf95de30cdff4381b69f9e4fa8dddce31a0128df,0xdc76cd25977e0a5ae17155770273ad58648900d3,6310.000000000001,NULL,0x,0
78,0x107bfcf3ee1c966b2adb9f04c4fd13f4163b313852905f5dc807cbf8c42d37fd,4729149,1513224470,0xdc76cd25977e0a5ae17155770273ad58648900d3,0xa91183d7dfcfe39d923071f5527552ab52da6d44,1.0,NULL,0x,0
79,0x69aa14f625d874b63a9e22edc831534ce5520af1a315ca38d8c7b8125a82b914,4729854,1513235019,0x5861b8446a2f6e19a067874c133f04c578928727,0xdc76cd25977e0a5ae17155770273ad58648900d3,11207.0,NULL,0x,0
80,0xa85af68820a8b4b9aab6d5fa931c52d3b93ddaeb898f4806d08d78659b18c713,4729859,1513235086,0xf775a9a0ad44807bc15936df0ee68902af1a0eee,0xdc76cd25977e0a5ae17155770273ad58648900d3,14659.0,NULL,0x,0
81,0xb05137eb84fe74d2f558b8fa8dd46cdcd57e4e8f82fdff4e5ec43e891ff7d401,4729872,1513235224,0x6f50c6bff08ec925232937b204b0ae23c488402a,0xdc76cd25977e0a5ae17155770273ad58648900d3,14115.999999999998,NULL,0x,0
82,0x0500535557dd03d209cdfa79decf2b6eb9a6d2ad64aded02b9a8dd90b7dfa8d7,4729874,1513235249,0xf056f435ba0cc4fcd2f1b17e3766549ffc404b94,0xdc76cd25977e0a5ae17155770273ad58648900d3,11845.0,NULL,0x,0
83,0x14076ac632250a0884971e1d1cf28652139cf6a464dd278bb4d966fafdb87257,4729877,1513235275,0xb9a4873d8d2c22e56b8574e8605644d08e047549,0xdc76cd25977e0a5ae17155770273ad58648900d3,9785.0,NULL,0x,0
84,0xa0d5051e04650e06176e5325c97cfa848d7774112f48fe52ce37af87dd5dad75,4729883,1513235367,0xeec606a66edb6f497662ea31b5eb1610da87ab5f,0xdc76cd25977e0a5ae17155770273ad58648900d3,8660.0,NULL,0x,0
85,0xc4c0c77431b5f9043827f1ea2b0afa0437b9c2ef620227f1b3e23d3a24873eb9,4729885,1513235402,0x04645af26b54bd85dc02ac65054e87362a72cb22,0xdc76cd25977e0a5ae17155770273ad58648900d3,7189.05,NULL,0x,0
86,0x538a4d3ad9e0b60b9e41396ef18428a78155b52051f43991e0f4919cbdaa1994,4729888,1513235517,0x39d9f4640b98189540a9c0edcfa95c5e657706aa,0xdc76cd25977e0a5ae17155770273ad58648900d3,6670.5,NULL,0x,0
87,0x634b919a709e4568325d4346d29168cd2b0870fc1ac8c766cfbdc2c16eb4d413,4729913,1513235810,0xf881bcb3705926cea9c598ab05a837cf41a833a9,0xdc76cd25977e0a5ae17155770273ad58648900d3,6031.25,NULL,0x,0
88,0x1c0d8d3a0f8019ba48a5c46d2eba65f1805ad5ca68d01607dbef423d0dba544e,4729940,1513236192,0x3b0e20b3bea1fd1e24dfbbc9d3fcafd30fde8ff8,0xdc76cd25977e0a5ae17155770273ad58648900d3,2738.25,NULL,0x,0
89,0xdf1a0b158178e49eb1c3511c7221d5fc639c97ccbd57e220c2b4c42fe5fbde5e,4729953,1513236402,0xb2a48f542dc56b89b24c04076cbe565b3dc58e7b,0xdc76cd25977e0a5ae17155770273ad58648900d3,4547.0,NULL,0x,0
90,0xcb77331fb8e02244ace83d5f83917562ec4bf69dccbd390902dec0b35f7fb50f,4729954,1513236418,0x034f854b44d28e26386c1bc37ff9b20c6380b00d,0xdc76cd25977e0a5ae17155770273ad58648900d3,2382.0,NULL,0x,0
91,0xdb793e29b4059c2b0a2306906971b0b8a064e78332d50dd2cbfc6427a9a841a7,4729956,1513236519,0xfdb16996831753d5331ff813c29a93c76834a0ad,0xdc76cd25977e0a5ae17155770273ad58648900d3,1909.0,NULL,0x,0
92,0x5fbab756de7e7b339f82074a6dfd2bfe02eb24b38310e9a08b62adec517881f0,4729956,1513236519,0x42dc966b7ecc3c6cc73e7bc04862859d5bddce65,0xdc76cd25977e0a5ae17155770273ad58648900d3,1022.0,NULL,0x,0
93,0x44df19d6670b739a1e7d638e22cd4b04ddc1a3fa117057e90f042e419d11be78,4730280,1513241517,0x6f50c6bff08ec925232937b204b0ae23c488402a,0xdc76cd25977e0a5ae17155770273ad58648900d3,4095.0000000000005,NULL,0x,0
94,0xa39c4568db1853e414adda7b9d15a23957491b46aff88bf837c21bf957a652e7,4759182,1513674720,0xdc76cd25977e0a5ae17155770273ad58648900d3,0xa91183d7dfcfe39d923071f5527552ab52da6d44,10000.0,NULL,0x,0
95,0x68609533feb9f62d326fd406b882ff1c874b897d5b84d7672b864aaf7e6dd6a5,4777280,1513954116,0xdc76cd25977e0a5ae17155770273ad58648900d3,0xa91183d7dfcfe39d923071f5527552ab52da6d44,10000.0,NULL,0x,0
96,0xd1136074ec91e1344508a270db7791b20f9d5467ca2dbff96a5ddea09f1b3aee,4777289,1513954320,0xdc76cd25977e0a5ae17155770273ad58648900d3,0xa91183d7dfcfe39d923071f5527552ab52da6d44,10000.0,NULL,0x,0
97,0x1fad72ede9fd01a7166dc0aa0605aabdbfcef073b8b218f8601ab59be9395bfe,4777291,1513954391,0xdc76cd25977e0a5ae17155770273ad58648900d3,0xa91183d7dfcfe39d923071f5527552ab52da6d44,10000.0,NULL,0x,0
98,0x35ef982f1e2dad0e3e2b3a70e9b8558423cfcc776137692f4cf8fd7bcfcc2bbc,4817212,1514535392,0xdc76cd25977e0a5ae17155770273ad58648900d3,0xa91183d7dfcfe39d923071f5527552ab52da6d44,10000.0,NULL,0x,0
99,0x2a50400005546c0ee7a1a8576aff060f35b826111cc559408e0166a1192e50f5,4961146,1516754810,0xf726dc178d1a4d9292a8d63f01e0fa0a1235e65c,0xdc76cd25977e0a5ae17155770273ad58648900d3,14950.0,NULL,0x,0
100,0x30e0689ebd1f6e1feb14d84c9f82b93175b8c8b2962ecea9abed41391118ef9d,4961147,1516754837,0xeb574cd5a407fefa5610fcde6aec13d983ba527c,0xdc76cd25977e0a5ae17155770273ad58648900d3,5545.999999999999,NULL,0x,0
101,0x103b9499e06c5cf8700442b7048f68a3472c6a0bff9201d785d4cccd27c1dab5,4961192,1516755354,0xd19141a9b74f7a02cc2b4919039f2961e988732f,0xdc76cd25977e0a5ae17155770273ad58648900d3,4887.71,NULL,0x,0
102,0x45575ee1aad0361cfacdd303f75de636cd12a229eabc1e41ed55bd03b92721cf,4961344,1516757463,0xf5613e4da78cee6a1bffdf9c235d56bbf6d01d8d,0xdc76cd25977e0a5ae17155770273ad58648900d3,6845.0,NULL,0x,0
103,0xb7046aa50daf3a3bf7a7a7da3a00ffb08ef483946adf43dbe033f948860ac650,4961345,1516757493,0x636b76ae213358b9867591299e5c62b8d014e372,0xdc76cd25977e0a5ae17155770273ad58648900d3,182.318,NULL,0x,0
104,0xd0d360db952ebd7501ad935c181eeaa8c559c53a3f63b77dc56fe31c92097b7b,5076320,1518429885,0xeb574cd5a407fefa5610fcde6aec13d983ba527c,0xdc76cd25977e0a5ae17155770273ad58648900d3,68000.0,NULL,0x,0
105,0x06f21cd4197eae7369fdb9045cc26fb01238245178beab7a836a1c797d17c5b4,5318092,1521965235,0x830ebe1e5e3fbc879a40448cdb66ea934ea96343,0xdc76cd25977e0a5ae17155770273ad58648900d3,8.88e-07,NULL,0x,0
106,0x9c14ccf0ecaaada3b4b7a6b42595a7fad6319bbb307ac36cb3a408b8ba767d88,5318107,1521965570,0x830ebe1e5e3fbc879a40448cdb66ea934ea96343,0xdc76cd25977e0a5ae17155770273ad58648900d3,8e-05,NULL,0x,0
107,0xf92950b69fa1622ece37b8f8cf842662bd3527178de642e10bc4e302b36a8f7a,5357740,1522540268,0x7700edddd3fc34c18fe2ab14b5345f1596d10553,0xdc76cd25977e0a5ae17155770273ad58648900d3,1e-05,NULL,0x48692c20706c6561736520636865636b206f75742074686520666972737420746f6b656e697a656420616e696d61746564206d6f7669652054524f4c4c48554e5445525321210a68747470733a2f2f746f6b69742e696f2f63616d706169676e2f3078633333366131393231333630396135623231626137313235663936363834623263666562386435610a5468616e6b7320616e64207374617920636f6f6c21,0
108,0xd8abca792ae37cc1e182f88f285b698c28bfe76af7855260a746ef72fff04137,5402643,1523182335,0xf5613e4da78cee6a1bffdf9c235d56bbf6d01d8d,0xdc76cd25977e0a5ae17155770273ad58648900d3,111150.0,NULL,0x,0
